Year,Month,Day,Temp high (°C),Temp avg (°C),Temp low (°C),Dew Point high (°C),Dew Point avg (°C),Dew Point low (°C),Humidity (%) high,Humidity (%) avg,Humidity (%) low,Sea Level Press. (hPa) high,Sea Level Press. (hPa) avg,Sea Level Press. (hPa) low,Visibility (km) high,Visibility (km) avg,Visibility (km) low,Wind (km/h) low,Wind (km/h) avg,Wind (km/h) high,Precip. (mm) sum,WeatherEvent
2015,Sep,6,31,24,18,14,13,10,73,54,34,1024,1022,1021,16,16,16,14,2,26,0,
2015,Sep,7,33,27,21,19,17,14,84,58,32,1021,1018,1016,16,16,16,16,7,31,0,
2015,Sep,8,36,31,24,21,18,16,69,50,30,1017,1015,1013,16,16,14,21,8,35,0,
2015,Sep,9,32,28,24,22,21,19,76,64,52,1015,1012,1009,16,16,16,21,6,40,T,
2015,Sep,10,26,24,21,22,21,20,93,88,82,1012,1010,1007,16,7,1,19,10,29,40.13,"Fog , Rain"
2015,Sep,11,27,23,19,19,17,14,87,68,49,1010,1008,1006,16,15,6,23,8,31,0,
2015,Sep,12,26,23,21,21,18,17,93,76,58,1011,1007,1004,16,14,2,23,7,35,7.37,Rain
2015,Sep,13,27,22,17,20,16,9,90,68,45,1011,1006,1004,16,15,3,24,10,40,1.02,Rain
2015,Sep,14,25,20,15,8,8,7,62,49,35,1023,1017,1012,16,16,16,23,10,37,0,
2015,Sep,15,29,23,17,11,9,8,60,46,31,1027,1025,1023,16,16,16,13,4,21,0,
2015,Sep,16,31,25,19,14,12,10,68,49,29,1027,1025,1023,16,16,16,11,2,18,0,
2015,Sep,17,32,26,20,14,13,11,66,48,29,1023,1021,1018,16,16,16,19,4,24,0,
2015,Sep,18,31,26,20,16,13,11,68,51,34,1018,1016,1015,16,16,13,14,3,26,0,
2015,Sep,19,28,24,20,19,17,14,84,64,43,1016,1014,1011,16,15,8,19,4,32,0,
2015,Sep,20,26,22,18,19,12,5,79,56,32,1020,1015,1011,16,16,16,24,13,37,0,
2015,Sep,21,23,19,15,9,6,4,57,44,31,1024,1022,1020,16,16,16,27,12,39,0,
2015,Sep,22,22,19,17,12,9,5,59,50,40,1027,1025,1024,16,16,16,23,11,29,0,
2015,Sep,23,27,21,15,13,9,4,73,49,25,1025,1024,1022,16,16,16,14,5,21,0,
2015,Sep,24,28,22,16,14,11,9,73,54,35,1028,1025,1024,16,16,16,21,7,29,0,
2015,Sep,25,24,21,17,13,11,8,68,55,41,1029,1028,1027,16,16,16,21,10,29,0,
2015,Sep,26,22,19,16,12,9,6,72,55,37,1032,1030,1028,16,16,16,29,10,42,0,
2015,Sep,27,22,18,13,14,11,8,73,65,57,1032,1030,1027,16,16,16,14,8,23,0,
2015,Sep,28,26,22,18,19,16,14,81,71,60,1027,1024,1020,16,15,11,14,5,24,0,
2015,Sep,29,28,26,22,22,20,19,87,73,58,1021,1017,1011,16,15,6,16,4,29,2.79,Rain
2015,Sep,30,26,21,15,22,19,10,93,78,63,1014,1008,1004,16,12,1,26,13,43,32,Rain
2015,Oct,1,18,16,13,12,9,8,80,70,60,1022,1019,1015,16,16,11,26,14,39,2.29,Rain
2015,Oct,2,14,12,9,10,7,7,86,79,72,1025,1023,1021,16,11,3,37,20,52,27.43,Rain
2015,Oct,3,13,11,9,8,7,6,86,76,66,1028,1026,1024,16,10,3,34,19,50,8.89,Rain
2015,Oct,4,17,14,12,7,6,4,71,57,43,1028,1026,1024,16,16,16,34,17,47,0,
2015,Oct,5,19,16,11,9,7,4,68,58,48,1024,1022,1019,16,16,16,24,10,32,0,
2015,Oct,6,23,17,11,11,8,4,83,58,33,1019,1016,1014,16,16,16,14,3,19,0,
2015,Oct,7,23,19,14,11,9,9,72,58,44,1018,1015,1014,16,16,16,13,5,24,0,
2015,Oct,8,22,19,15,13,10,8,78,61,44,1021,1020,1017,16,16,16,14,5,24,0,
2015,Oct,9,26,21,16,18,16,11,93,75,56,1019,1012,1008,16,11,1,27,7,43,22.61,"Fog , Rain"
2015,Oct,10,18,14,10,10,4,2,65,51,36,1021,1018,1013,16,16,16,19,4,35,0,
2015,Oct,11,21,16,12,8,6,5,66,53,40,1018,1014,1011,16,16,16,16,6,27,0,
2015,Oct,12,25,19,13,12,8,7,67,50,33,1011,1009,1006,16,16,16,16,6,27,0,
2015,Oct,13,22,19,16,15,13,8,84,70,56,1006,1002,1000,16,16,14,16,6,26,0.25,
2015,Oct,14,21,17,14,10,7,5,67,55,42,1012,1007,1004,16,16,16,19,6,31,0,
2015,Oct,15,18,14,11,5,4,2,68,53,37,1016,1014,1012,16,16,16,16,7,27,0,
2015,Oct,16,18,15,12,7,3,1,66,50,34,1017,1015,1012,16,16,16,21,9,35,0,
2015,Oct,17,13,9,6,4,-2,-7,66,47,27,1023,1019,1017,16,16,16,21,9,39,0,
2015,Oct,18,10,7,3,-4,-6,-9,59,43,26,1029,1025,1023,16,16,16,26,8,40,0,
2015,Oct,19,12,7,2,-1,-4,-6,64,47,30,1033,1029,1025,16,16,16,23,6,39,0,
2015,Oct,20,21,15,9,4,2,-1,56,42,28,1025,1023,1021,16,16,16,23,10,39,0,
2015,Oct,21,24,19,14,11,7,4,67,50,33,1027,1025,1023,16,16,13,19,4,29,0,
2015,Oct,22,24,19,14,9,8,7,62,52,41,1024,1021,1017,16,16,13,19,8,31,0,
2015,Oct,23,18,13,7,9,1,-3,60,47,33,1028,1023,1019,16,16,8,23,11,35,0,
2015,Oct,24,14,9,4,8,3,-2,72,62,51,1029,1027,1023,16,16,16,16,6,24,0,
2015,Oct,25,20,14,9,12,9,0,80,62,44,1025,1020,1017,16,15,3,21,8,35,1.27,Rain
2015,Oct,26,14,11,8,3,1,-1,66,51,36,1033,1030,1025,16,16,16,19,6,31,0,
2015,Oct,27,15,11,7,6,3,-2,71,59,46,1035,1033,1032,16,16,16,16,7,24,0,
2015,Oct,28,21,16,12,18,14,6,93,80,66,1031,1017,1004,16,8,1,23,11,45,35.56,"Fog , Rain"
2015,Oct,29,23,18,14,19,12,-1,87,58,28,1007,1003,1001,16,15,3,27,10,48,1.02,Rain
2015,Oct,30,16,13,9,2,-1,-2,50,42,33,1020,1013,1008,16,16,16,21,9,39,0,
2015,Oct,31,13,9,6,4,0,-2,63,52,41,1024,1021,1018,16,16,16,16,5,26,0,
2015,Nov,1,18,16,12,11,8,3,72,62,51,1017,1014,1011,16,16,16,26,8,37,0,
2015,Nov,2,17,15,12,9,6,5,72,59,46,1020,1018,1016,16,16,16,13,3,23,0,
2015,Nov,3,22,16,9,7,6,6,74,55,35,1024,1022,1020,16,16,16,13,4,21,0,
2015,Nov,4,21,17,13,13,9,7,87,64,40,1029,1027,1025,16,15,6,14,4,23,0,
2015,Nov,5,22,18,13,17,15,12,93,83,73,1027,1024,1020,16,7,2,14,3,26,0.25,Rain
2015,Nov,6,23,21,19,17,17,14,87,76,64,1020,1015,1009,16,13,8,23,8,42,0,
2015,Nov,7,22,17,12,12,6,0,66,55,43,1021,1016,1013,16,16,16,19,7,31,0,
2015,Nov,8,13,11,8,1,-1,-3,60,48,35,1030,1027,1022,16,16,16,24,6,37,0,
2015,Nov,9,15,11,6,6,1,-3,70,50,30,1032,1029,1026,16,16,16,14,3,21,0,
2015,Nov,10,14,12,11,12,10,5,96,79,61,1025,1016,1007,16,10,3,37,16,55,6.6,Rain
2015,Nov,11,14,12,9,9,8,8,86,77,67,1015,1010,1007,16,12,2,21,8,29,10.92,Rain
2015,Nov,12,16,13,11,12,10,4,96,82,67,1015,1008,1000,16,15,5,27,9,45,0.25,Rain
2015,Nov,13,14,11,8,3,-2,-6,55,43,30,1010,1005,1001,16,16,16,32,17,58,0,
2015,Nov,14,9,8,6,-2,-5,-7,53,44,34,1025,1018,1010,16,16,16,34,13,52,0,
2015,Nov,15,14,9,4,-1,-2,-4,64,49,33,1026,1024,1022,16,16,16,21,8,35,0,
2015,Nov,16,19,15,11,4,1,-4,50,40,29,1027,1023,1021,16,16,16,23,7,31,0,
2015,Nov,17,11,8,4,1,-2,-5,65,49,33,1035,1033,1028,16,16,16,27,10,34,0,
2015,Nov,18,14,11,8,10,6,1,72,65,57,1034,1031,1027,16,16,16,21,8,34,0,
2015,Nov,19,18,16,14,16,14,10,93,83,72,1027,1019,1014,16,9,2,27,9,48,31.75,Rain
2015,Nov,20,18,13,8,16,1,-8,90,57,24,1024,1019,1014,16,16,13,24,9,35,0,
2015,Nov,21,12,9,6,5,-1,-4,63,50,36,1026,1022,1014,16,16,16,26,10,35,0,
2015,Nov,22,13,9,6,10,2,-6,89,62,34,1014,1012,1011,16,16,13,21,10,34,0.76,Rain
2015,Nov,23,7,4,1,-6,-9,-14,52,37,22,1024,1017,1012,16,16,16,21,9,37,0,
2015,Nov,24,8,4,0,-5,-7,-9,56,45,33,1034,1028,1024,16,16,16,19,6,26,0,
2015,Nov,25,10,6,2,1,-3,-6,65,51,37,1043,1040,1034,16,16,16,14,4,21,0,
2015,Nov,26,16,11,5,11,6,-1,86,71,55,1044,1041,1037,16,16,13,13,5,23,0,
2015,Nov,27,18,14,11,10,8,5,89,69,48,1037,1031,1024,16,15,10,14,6,29,0,
2015,Nov,28,17,12,6,11,8,3,88,77,63,-,-,-,-,-,-,-,-,-,0.51,
2015,Nov,29,9,6,3,4,-2,-6,87,61,39,-,-,-,-,-,-,-,-,-,T,
2015,Nov,30,7,4,1,2,-1,-5,70,66,62,1029,1028,1026,-,-,-,21,9,31,0,
2015,Dec,1,11,9,7,8,6,3,93,82,70,1027,1022,1016,-,-,-,19,11,31,8.38,Rain
2015,Dec,2,14,11,8,13,9,6,93,90,86,1016,1009,1004,-,-,-,14,5,27,3.56,Rain
2015,Dec,3,13,10,7,7,1,-3,89,66,42,1024,1013,1004,-,-,-,26,14,43,T,
2015,Dec,4,11,8,6,-1,-2,-2,62,52,41,1035,1030,1024,-,-,-,19,7,29,0,
2015,Dec,5,11,8,4,0,-1,-2,65,53,41,1039,1037,1036,-,-,-,14,4,19,0,
2015,Dec,6,12,8,4,1,0,-1,79,60,41,1036,1030,1024,-,-,-,19,5,26,0,
2015,Dec,7,12,9,6,1,-1,-4,70,51,32,1024,1020,1017,-,-,-,16,6,26,0,
2015,Dec,8,9,7,5,0,-1,-2,62,56,50,1020,1020,1018,-,-,-,21,7,29,0,
2015,Dec,9,13,9,4,8,3,-1,76,61,46,1022,1019,1015,-,-,-,21,7,35,0,
2015,Dec,10,16,13,11,7,6,4,77,62,47,1016,1014,1013,-,-,-,19,7,29,T,
2015,Dec,11,16,13,10,7,7,6,77,66,55,1016,1013,1012,14,13,11,21,8,32,0,
2015,Dec,12,19,16,13,9,8,7,67,58,48,1021,1020,1017,14,11,8,14,3,26,T,
2015,Dec,13,19,16,13,10,8,7,67,60,52,1022,1021,1019,16,12,6,19,5,29,0,
2015,Dec,14,19,16,12,17,12,8,90,78,66,1019,1010,996,16,7,1,21,7,31,8.38,Rain
2015,Dec,15,20,16,12,17,6,2,87,63,39,1012,1001,994,16,15,2,34,17,55,2.29,Rain
2015,Dec,16,12,10,8,7,3,-1,80,62,44,1021,1019,1013,16,14,4,23,9,35,1.02,Rain
2015,Dec,17,15,13,10,13,11,5,87,78,68,1018,1011,1004,16,9,1,19,8,29,30.73,Rain
2015,Dec,18,14,9,3,11,1,-8,83,61,39,1010,1007,1004,16,16,16,27,11,42,T,Rain
2015,Dec,19,4,3,2,-6,-9,-11,48,41,34,1025,1018,1010,16,16,16,32,15,48,0,
2015,Dec,20,6,4,1,-6,-8,-9,48,41,33,1033,1031,1026,16,16,16,27,10,42,0,
2015,Dec,21,13,9,4,7,0,-7,67,54,41,1030,1024,1019,16,16,16,27,12,47,0,
2015,Dec,22,17,14,12,13,11,7,86,76,66,1020,1016,1012,16,12,1,23,8,32,4.83,Rain
2015,Dec,23,18,14,11,16,12,9,93,87,80,1024,1018,1010,10,5,1,16,6,27,39.37,Rain
2015,Dec,24,22,20,17,18,16,9,93,73,52,1020,1014,1010,16,14,5,24,7,43,0.25,Rain
2015,Dec,25,19,17,14,14,12,9,87,74,60,1024,1022,1019,16,13,3,13,1,19,0.25,Rain
2015,Dec,26,15,12,8,8,2,-1,71,57,43,1034,1030,1025,16,16,11,24,13,35,T,Rain
2015,Dec,27,16,12,8,13,9,1,96,79,61,1026,1016,1009,16,8,2,24,9,42,3.05,Rain
2015,Dec,28,8,4,1,-1,-4,-8,75,56,36,1033,1029,1020,16,16,10,29,13,45,0.76,Rain
2015,Dec,29,8,4,1,6,3,-2,92,87,82,1029,1020,1013,16,7,3,29,11,39,11.43,Rain
2015,Dec,30,9,6,3,7,4,2,86,81,76,1027,1023,1018,16,9,3,14,7,21,4.83,Rain
2015,Dec,31,9,7,6,6,3,-3,92,71,49,1019,1018,1016,16,14,4,23,9,32,0.76,Rain
