Year,Month,Day,Temp high (°C),Temp avg (°C),Temp low (°C),Dew Point high (°C),Dew Point avg (°C),Dew Point low (°C),Humidity (%) high,Humidity (%) avg,Humidity (%) low,Sea Level Press. (hPa) high,Sea Level Press. (hPa) avg,Sea Level Press. (hPa) low,Visibility (km) high,Visibility (km) avg,Visibility (km) low,Wind (km/h) low,Wind (km/h) avg,Wind (km/h) high,Precip. (mm) sum,WeatherEvent
2016,Sep,8,32,27,22,23,21,19,84,69,53,1014,1012,1009,14,13,10,16,4,31,0,
2016,Sep,9,33,28,24,23,21,19,94,71,47,1016,1013,1010,16,13,3,16,6,27,5.59,Rain
2016,Sep,10,32,28,23,25,23,21,94,77,59,1016,1015,1013,13,10,6,16,7,34,T,
2016,Sep,11,28,24,19,23,16,8,85,59,33,1021,1015,1011,16,14,11,26,9,45,0,
2016,Sep,12,26,21,17,14,11,7,73,54,35,1025,1023,1022,16,16,16,14,7,26,0,
2016,Sep,13,28,23,18,17,15,13,78,62,46,1024,1022,1020,16,16,14,21,6,37,0,
2016,Sep,14,33,26,19,21,17,12,84,58,32,1021,1018,1014,16,12,0,24,8,43,14.22,"Fog , Rain"
2016,Sep,15,23,20,16,12,9,6,67,51,35,1026,1024,1021,16,16,16,24,8,39,0,
2016,Sep,16,23,19,16,12,12,11,72,61,49,1027,1026,1025,16,16,16,14,4,27,0,
2016,Sep,17,25,19,15,18,14,11,87,70,52,1025,1023,1019,16,16,14,13,5,-,0,
2016,Sep,18,28,24,21,21,19,16,84,77,69,1020,1018,1016,16,14,11,19,6,29,0,
2016,Sep,19,24,23,21,22,21,19,100,91,82,1020,1017,1015,16,10,2,19,4,29,17.27,Rain
2016,Sep,20,28,24,20,20,19,18,93,74,55,1021,1019,1018,16,14,10,14,4,19,0,
2016,Sep,21,29,24,20,20,13,7,90,59,28,1022,1021,1019,16,15,11,19,6,27,0,
2016,Sep,22,30,24,18,13,11,7,68,48,27,1022,1021,1019,16,16,16,13,4,23,0,
2016,Sep,23,31,24,18,17,14,11,78,54,30,1018,1016,1013,16,15,13,19,3,27,0.25,
2016,Sep,24,22,18,14,16,11,6,93,65,37,1021,1019,1016,16,14,3,23,8,37,5.08,Rain
2016,Sep,25,21,17,12,6,4,1,64,46,28,1023,1022,1020,16,16,16,16,5,24,0,
2016,Sep,26,23,18,12,14,8,3,72,58,44,1023,1020,1015,16,16,16,19,7,31,0,
2016,Sep,27,23,21,18,18,16,10,87,67,46,1015,1013,1012,16,12,3,16,5,29,5.59,Rain
2016,Sep,28,21,17,13,16,14,12,93,80,67,1024,1020,1015,16,12,5,29,13,43,0,
2016,Sep,29,18,16,14,13,12,11,87,75,63,1029,1027,1024,16,15,5,34,18,50,0,
2016,Sep,30,15,14,13,14,12,9,93,83,72,1028,1026,1024,16,7,2,26,15,45,10.16,Rain
2016,Oct,1,17,15,13,13,12,12,93,86,78,1025,1023,1021,16,15,8,26,12,37,0,
2016,Oct,2,17,16,14,15,13,12,93,86,78,1021,1019,1016,16,13,8,14,4,19,0,
2016,Oct,3,22,19,16,15,14,13,90,74,57,1020,1017,1015,16,11,6,11,4,18,0,
2016,Oct,4,21,18,16,15,12,10,84,70,55,1027,1025,1020,16,15,13,24,12,37,0,
2016,Oct,5,19,16,12,12,9,6,80,63,45,1028,1027,1025,16,16,14,21,7,27,0,
2016,Oct,6,23,18,13,13,12,8,93,66,38,1027,1026,1025,16,14,10,11,3,21,0,
2016,Oct,7,24,19,14,14,12,6,93,67,40,1026,1025,1022,16,13,5,14,4,26,0,
2016,Oct,8,20,17,14,18,16,13,93,85,76,1022,1018,1015,16,9,1,13,3,18,5.84,Rain
2016,Oct,9,18,14,11,17,11,3,97,74,51,1019,1016,1014,16,9,2,26,12,45,13.97,Rain
2016,Oct,10,18,13,8,3,1,-2,65,46,27,1029,1024,1019,16,16,16,24,7,37,0,
2016,Oct,11,17,13,8,8,4,1,72,59,46,1032,1030,1029,16,16,16,14,6,24,0,
2016,Oct,12,19,16,12,12,10,9,89,73,56,1030,1027,1022,16,16,13,13,2,21,0,
2016,Oct,13,19,16,12,13,12,4,93,74,55,1022,1020,1017,16,13,8,19,5,55,T,
2016,Oct,14,17,13,8,4,2,1,66,53,39,1029,1027,1023,16,16,16,19,7,31,0,
2016,Oct,15,18,13,7,8,6,1,76,60,43,1031,1029,1026,16,16,16,14,5,23,0,
2016,Oct,16,21,16,12,13,11,8,89,73,57,1026,1021,1016,16,15,11,16,6,31,0,
2016,Oct,17,27,22,17,16,15,13,84,68,51,1016,1013,1011,16,14,10,13,4,23,0,
2016,Oct,18,27,23,19,17,16,15,78,66,54,1014,1012,1010,14,13,10,23,6,37,0,
2016,Oct,19,29,24,18,17,14,8,78,58,37,1021,1015,1011,16,15,13,21,7,34,0,
2016,Oct,20,21,19,17,17,13,9,87,72,56,1021,1019,1015,16,14,10,19,10,27,0,
2016,Oct,21,21,17,14,19,18,16,100,92,84,1014,1004,996,16,8,1,19,4,27,28.19,"Fog , Rain"
2016,Oct,22,14,11,8,13,6,0,93,73,52,1005,998,995,16,13,3,32,17,56,7.37,Rain
2016,Oct,23,16,12,7,6,1,-2,61,50,39,1012,1010,1005,16,16,16,35,14,58,0,
2016,Oct,24,17,13,8,8,3,-2,83,58,32,1021,1014,1008,16,16,16,26,10,48,T,
2016,Oct,25,11,9,6,2,-2,-5,65,52,38,1028,1023,1020,16,16,16,26,10,43,0,
2016,Oct,26,11,7,3,-2,-4,-6,70,52,33,1031,1029,1028,16,16,16,21,6,31,0,
2016,Oct,27,13,9,4,12,6,-6,100,70,40,1031,1023,1016,16,7,1,21,8,34,35.81,Rain
2016,Oct,28,11,8,6,12,3,-2,93,71,49,1023,1019,1016,16,14,3,32,13,55,0,
2016,Oct,29,18,11,4,10,3,0,76,61,46,1023,1018,1012,16,16,16,23,7,35,0,
2016,Oct,30,24,18,12,15,13,11,93,74,54,1014,1012,1008,16,12,0,29,6,58,14.22,"Fog , Rain"
2016,Oct,31,12,9,7,11,2,-1,77,59,41,1026,1021,1015,16,16,16,19,9,37,0,
2016,Nov,1,14,9,4,7,4,-1,85,68,51,1029,1027,1026,16,16,16,16,5,27,0,
2016,Nov,2,21,17,12,13,11,7,77,68,58,1026,1023,1019,16,15,14,16,5,27,0,
2016,Nov,3,22,18,14,13,11,6,84,68,51,1019,1014,1010,16,13,8,24,8,43,0,
2016,Nov,4,16,12,8,7,2,-4,66,48,30,1024,1020,1015,16,16,16,19,8,29,0,
2016,Nov,5,17,12,7,6,2,-3,62,52,42,1024,1022,1020,16,16,16,21,5,32,0,
2016,Nov,6,15,11,7,6,2,-3,66,53,39,1030,1023,1019,16,16,16,26,12,42,0,
2016,Nov,7,12,8,5,-1,-3,-5,65,49,32,1032,1030,1026,16,16,16,23,9,32,0,
2016,Nov,8,19,12,5,1,0,-2,65,47,29,1026,1020,1012,16,16,16,13,4,21,0,
2016,Nov,9,15,12,9,11,7,1,93,65,37,1014,1011,1009,16,12,4,23,6,37,1.52,Rain
2016,Nov,10,13,9,4,3,-1,-4,77,55,32,1017,1013,1006,16,16,16,23,9,43,0,
2016,Nov,11,17,11,5,3,-2,-7,54,42,29,1021,1010,1004,16,16,16,29,13,55,0,Rain
2016,Nov,12,10,7,3,-5,-7,-8,48,39,29,1027,1024,1022,16,16,16,19,9,32,0,
2016,Nov,13,16,11,5,-3,-4,-7,55,38,20,1021,1019,1017,16,16,16,21,9,31,0,
2016,Nov,14,17,12,8,-1,-6,-7,34,27,20,1017,1016,1015,16,16,16,21,6,32,0,
2016,Nov,15,13,11,8,9,7,-1,93,66,38,1015,1010,1007,16,8,0,27,9,45,45.97,"Fog , Rain"
2016,Nov,16,16,12,7,6,3,1,86,63,39,1012,1008,1007,16,16,14,16,7,27,0,
2016,Nov,17,16,13,9,5,4,2,71,57,42,1019,1016,1012,16,16,13,21,7,32,0,
2016,Nov,18,18,12,7,3,3,1,76,55,34,1021,1019,1017,16,16,14,13,4,21,0,
2016,Nov,19,17,10,3,9,7,1,80,65,50,1017,1008,1002,16,14,3,29,8,52,6.35,Rain
2016,Nov,20,6,3,1,1,-2,-7,85,65,44,1003,1001,1000,16,13,3,40,17,63,7.87,"Rain , Snow"
2016,Nov,21,5,4,2,-6,-8,-9,52,45,37,1011,1006,1001,16,16,16,35,21,63,0,
2016,Nov,22,5,4,3,-4,-7,-8,59,50,40,1023,1017,1011,16,16,16,34,15,60,0,
2016,Nov,23,7,4,2,-4,-6,-7,59,49,39,1026,1025,1023,16,16,16,19,8,32,0,
2016,Nov,24,9,6,3,7,2,-5,93,72,50,1027,1024,1022,16,15,11,14,7,23,0.76,
2016,Nov,25,12,10,7,8,6,5,92,79,66,1025,1023,1020,13,11,8,14,3,21,0.51,Rain
2016,Nov,26,10,7,4,6,3,1,83,68,52,1021,1019,1017,16,14,6,23,7,34,0,
2016,Nov,27,10,7,4,0,-2,-3,76,58,39,1021,1019,1018,16,16,16,24,8,39,0,
2016,Nov,28,11,7,3,4,-1,-3,64,53,41,1023,1021,1020,16,16,14,16,5,27,0,
2016,Nov,29,16,13,11,14,12,5,93,78,63,1020,1013,1010,16,6,1,21,8,42,55.88,"Fog , Rain"
2016,Nov,30,14,12,10,12,11,9,100,90,80,1014,1009,1001,16,6,2,29,10,40,18.54,Rain
2016,Dec,1,12,9,6,11,5,-3,100,73,45,1010,1003,998,16,12,2,32,12,53,1.78,Rain
2016,Dec,2,11,8,4,-1,-2,-3,60,50,39,1013,1012,1011,16,16,16,27,14,45,0,
2016,Dec,3,8,7,5,-1,-3,-4,58,50,42,1021,1017,1013,16,16,16,27,14,53,T,
2016,Dec,4,8,6,4,-4,-6,-7,54,44,34,1024,1022,1020,16,16,16,19,8,32,0,
2016,Dec,5,9,7,3,3,1,-6,85,65,45,1019,1016,1014,16,14,5,24,9,39,4.83,Rain
2016,Dec,6,8,6,3,3,-1,-3,85,69,53,1021,1016,1011,16,14,6,24,9,35,8.89,Rain
2016,Dec,7,8,6,4,3,3,1,92,79,65,1017,1014,1010,16,11,4,24,6,34,2.29,Rain
2016,Dec,8,7,4,2,-1,-5,-9,67,49,34,1016,1015,1015,16,16,14,10,6,-,0,
2016,Dec,9,4,2,-1,-7,-9,-12,43,37,30,1025,1023,1020,16,16,16,34,16,58,0,
2016,Dec,10,2,0,-2,-7,-8,-10,63,54,44,1031,1028,1025,16,16,16,23,10,32,0,
2016,Dec,11,2,0,-2,-1,-6,-11,85,63,41,1035,1031,1023,16,12,2,19,6,26,0.76,Snow
2016,Dec,12,8,4,1,4,2,-2,100,83,65,1021,1013,1010,16,9,1,21,10,34,12.7,Rain
2016,Dec,13,6,4,2,-2,-4,-6,64,54,43,1022,1019,1016,16,16,16,21,6,31,0,
2016,Dec,14,6,3,1,-2,-7,-14,70,50,30,1016,1014,1012,16,15,13,23,9,37,0,
2016,Dec,15,1,-3,-7,-12,-18,-24,54,38,21,1022,1014,1008,16,16,8,40,18,64,T,
2016,Dec,16,-3,-6,-8,-14,-16,-17,54,46,38,1031,1028,1022,16,16,16,24,10,40,0,
2016,Dec,17,4,0,-4,2,-2,-12,100,75,50,1028,1018,1012,16,6,1,24,7,42,18.54,"Rain , Snow"
2016,Dec,18,14,7,-1,13,4,-11,100,70,40,1031,1013,1006,16,9,0,29,12,50,1.02,"Fog , Rain"
2016,Dec,19,-1,-3,-5,-11,-14,-16,55,45,34,1041,1038,1032,16,16,16,23,11,32,0,
2016,Dec,20,1,-3,-7,-9,-13,-16,62,48,33,1038,1031,1021,16,16,16,24,5,35,0,
2016,Dec,21,4,2,-1,-6,-8,-11,58,49,40,1023,1021,1020,16,16,16,21,5,31,0,
2016,Dec,22,9,6,3,-3,-4,-7,59,47,34,1023,1017,1012,16,16,16,26,10,43,0,
2016,Dec,23,8,6,3,-3,-4,-5,59,49,38,1031,1028,1023,16,16,16,24,10,35,0,
2016,Dec,24,8,6,3,4,2,-4,92,71,49,1028,1022,1018,16,9,2,24,8,35,11.94,Rain
2016,Dec,25,10,6,2,-1,-2,-7,70,56,42,1040,1031,1026,16,16,16,23,10,31,0,
2016,Dec,26,10,6,1,9,1,-9,93,70,47,1041,1033,1019,16,14,4,23,10,39,0.51,Rain
2016,Dec,27,16,10,4,11,6,-3,89,61,33,1017,1012,1008,16,16,14,32,12,53,0,
2016,Dec,28,4,3,1,-3,-6,-7,64,54,44,1022,1019,1014,16,16,16,23,8,34,0,
2016,Dec,29,8,4,1,7,2,-7,96,74,52,1019,1006,1000,16,10,2,24,9,40,9.91,Rain
2016,Dec,30,4,3,1,-1,-4,-7,82,63,44,1015,1006,1000,16,14,1,29,15,47,0.25,"Fog , Snow"
2016,Dec,31,7,3,-1,-3,-7,-9,56,46,36,1021,1016,1012,16,16,16,24,11,40,0,
