Year,Month,Day,Temp high (°C),Temp avg (°C),Temp low (°C),Dew Point high (°C),Dew Point avg (°C),Dew Point low (°C),Humidity (%) high,Humidity (%) avg,Humidity (%) low,Sea Level Press. (hPa) high,Sea Level Press. (hPa) avg,Sea Level Press. (hPa) low,Visibility (km) high,Visibility (km) avg,Visibility (km) low,Wind (km/h) low,Wind (km/h) avg,Wind (km/h) high,Precip. (mm) sum,WeatherEvent
2013,Sep,6,22,18,14,8,5,2,57,42,27,1025,1023,1021,16,16,16,19,6,27,0,
2013,Sep,7,27,21,15,12,8,6,67,48,28,1021,1017,1013,16,16,16,16,5,23,0,
2013,Sep,8,28,23,18,16,11,4,63,45,27,1019,1012,1010,16,16,16,24,10,40,T,
2013,Sep,9,23,18,14,14,9,4,68,51,34,1024,1022,1019,16,16,16,19,7,27,0,
2013,Sep,10,31,26,20,22,19,14,84,71,57,1022,1020,1017,16,14,11,19,9,35,0.25,
2013,Sep,11,36,31,25,23,22,21,79,64,49,1020,1018,1015,14,10,6,19,7,34,0,
2013,Sep,12,31,26,21,23,21,19,97,79,61,1015,1010,1005,14,7,0,24,6,39,40.64,"Fog , Rain"
2013,Sep,13,25,20,15,19,14,8,93,70,47,1011,1006,1004,16,14,5,23,8,39,1.52,Rain
2013,Sep,14,19,16,12,8,7,6,66,55,44,1021,1015,1011,16,16,16,19,8,31,0,
2013,Sep,15,23,17,11,11,7,3,77,54,31,1023,1021,1019,16,16,16,14,6,23,0,
2013,Sep,16,23,18,13,14,11,8,78,61,44,1024,1020,1017,16,16,11,23,7,34,0.76,Rain
2013,Sep,17,18,14,10,6,3,1,61,49,36,1031,1028,1025,16,16,16,27,8,40,0,
2013,Sep,18,22,17,11,10,6,4,69,51,33,1028,1025,1023,16,16,16,14,4,24,0,
2013,Sep,19,26,19,13,12,9,7,72,52,31,1023,1021,1019,16,16,14,13,4,21,0,
2013,Sep,20,26,21,16,14,12,12,78,60,42,1019,1017,1016,16,15,13,14,5,26,0,
2013,Sep,21,25,21,16,19,17,13,90,77,64,1016,1011,1005,16,14,2,26,7,45,18.29,Rain
2013,Sep,22,21,17,12,19,12,4,93,68,42,1013,1007,1004,16,11,1,23,9,39,11.43,"Fog , Rain"
2013,Sep,23,19,14,10,6,4,3,71,54,37,1017,1015,1013,16,16,16,19,7,31,0,
2013,Sep,24,23,16,8,6,4,4,76,54,31,1018,1015,1012,16,16,16,19,7,27,0,
2013,Sep,25,23,17,11,10,7,4,71,52,33,1014,1013,1012,16,16,16,11,3,18,0,
2013,Sep,26,22,18,14,13,12,11,80,69,57,1020,1017,1014,16,16,16,16,6,26,0,
2013,Sep,27,21,17,14,12,10,9,80,66,52,1025,1023,1020,16,16,16,16,7,23,0,
2013,Sep,28,23,18,13,11,10,8,83,62,41,1027,1025,1024,16,16,16,19,7,27,0,
2013,Sep,29,22,18,14,13,12,9,87,66,44,1024,1022,1019,16,16,16,14,5,23,0,
2013,Sep,30,24,19,13,12,11,8,86,62,38,1019,1017,1015,16,16,11,19,5,27,0,
2013,Oct,1,28,22,15,14,12,11,72,53,34,1016,1014,1012,16,16,16,16,3,24,0,
2013,Oct,2,28,23,18,15,13,11,68,56,43,1016,1014,1013,16,16,14,21,7,34,0,
2013,Oct,3,26,22,17,14,12,9,78,57,36,1020,1018,1017,16,16,13,11,3,19,0,
2013,Oct,4,30,24,19,19,16,13,84,65,45,1018,1016,1015,16,13,8,14,5,23,T,Rain
2013,Oct,5,24,21,18,17,16,16,87,74,60,1020,1018,1017,13,10,6,13,6,23,0,
2013,Oct,6,21,20,18,18,18,17,93,89,84,1020,1019,1017,10,7,3,16,9,27,T,
2013,Oct,7,24,20,16,21,18,9,90,77,64,1017,1013,1008,16,11,2,24,9,47,6.35,Rain
2013,Oct,8,19,16,12,7,6,3,71,55,39,1027,1023,1016,16,16,16,21,10,31,0,
2013,Oct,9,17,14,12,9,7,3,72,60,47,1030,1028,1026,16,16,16,29,14,43,0,
2013,Oct,10,18,16,12,12,9,7,77,70,62,1026,1023,1019,16,16,16,26,14,40,T,Rain
2013,Oct,11,20,18,16,15,13,9,90,71,52,1020,1018,1016,16,15,3,27,15,40,0.51,Rain
2013,Oct,12,22,19,16,12,8,2,72,50,27,1026,1022,1019,16,16,16,34,18,47,0,
2013,Oct,13,18,16,13,11,9,8,77,67,56,1029,1028,1026,16,16,16,27,14,42,0,
2013,Oct,14,19,15,11,10,8,7,83,66,48,1029,1027,1024,16,16,16,13,4,19,0,
2013,Oct,15,22,17,12,12,9,7,89,67,44,1025,1023,1020,16,15,11,13,5,21,0,
2013,Oct,16,19,17,13,14,12,9,86,75,63,1020,1017,1013,16,16,10,13,5,19,0,
2013,Oct,17,23,19,16,16,15,14,90,74,57,1013,1011,1006,16,11,6,14,4,29,0.51,Rain
2013,Oct,18,20,17,13,16,7,4,81,59,37,1015,1010,1005,16,16,16,24,11,42,0,
2013,Oct,19,18,14,11,12,7,4,80,60,40,1015,1012,1008,16,16,16,16,5,32,0.25,
2013,Oct,20,17,14,10,12,4,-1,80,55,30,1018,1013,1008,16,16,14,23,9,37,0,
2013,Oct,21,19,14,10,7,3,1,62,46,29,1021,1019,1016,16,16,16,16,6,31,0,
2013,Oct,22,19,15,11,9,7,2,67,57,47,1015,1010,1008,16,16,16,19,7,31,0,
2013,Oct,23,13,10,7,4,2,-1,66,55,44,1010,1007,1003,16,16,16,23,7,34,0,
2013,Oct,24,12,9,5,1,-2,-5,70,50,29,1016,1012,1008,16,16,16,24,11,37,0,
2013,Oct,25,12,8,4,0,-2,-5,70,51,32,1024,1020,1016,16,16,16,24,8,37,0,
2013,Oct,26,13,9,5,1,-2,-4,67,50,32,1024,1019,1013,16,16,16,27,10,42,0,
2013,Oct,27,14,11,8,-1,-2,-3,53,42,30,1020,1015,1011,16,16,16,21,8,35,0,
2013,Oct,28,16,11,6,1,-1,-2,62,47,31,1027,1023,1021,16,16,16,21,7,34,0,
2013,Oct,29,13,10,7,0,-1,-2,54,46,38,1030,1029,1027,16,16,16,16,8,23,0,
2013,Oct,30,16,12,8,9,6,-1,72,61,50,1028,1025,1022,16,15,8,14,3,21,0,
2013,Oct,31,19,16,12,15,13,9,90,79,67,1024,1018,1009,16,9,3,21,6,37,1.52,Rain
2013,Nov,1,21,18,15,17,14,10,87,69,51,1008,1004,1001,16,14,1,37,8,69,3.3,Rain
2013,Nov,2,20,17,13,13,7,2,87,62,37,1008,1005,1003,16,16,14,16,6,29,0,
2013,Nov,3,13,8,3,4,-1,-7,71,57,42,1030,1020,1009,16,16,16,24,10,34,0,
2013,Nov,4,8,5,2,-5,-9,-11,47,37,27,1038,1036,1032,16,16,16,24,10,39,0,
2013,Nov,5,13,9,5,5,1,-4,67,56,45,1038,1036,1032,16,16,16,16,7,23,0,
2013,Nov,6,16,13,9,11,7,4,80,65,49,1032,1027,1018,16,16,16,14,6,31,0,
2013,Nov,7,18,12,7,13,9,-2,84,67,49,1017,1012,1008,16,14,3,24,11,39,3.3,Rain
2013,Nov,8,10,7,4,-1,-4,-6,65,50,34,1023,1018,1014,16,16,16,26,14,45,0,
2013,Nov,9,10,7,3,1,-3,-6,59,46,32,1026,1022,1016,16,16,16,21,8,37,0,
2013,Nov,10,16,12,7,2,-1,-3,65,47,29,1017,1013,1009,16,16,16,29,12,53,T,
2013,Nov,11,12,9,6,-1,-3,-6,49,42,35,1023,1019,1015,16,16,16,26,10,42,0,
2013,Nov,12,11,6,-1,1,-5,-11,75,56,37,1026,1020,1014,16,14,2,26,10,47,0.76,"Rain , Snow"
2013,Nov,13,4,1,-2,-8,-11,-13,58,43,27,1028,1027,1025,16,16,16,23,10,35,0,
2013,Nov,14,11,6,1,-7,-9,-12,51,35,19,1024,1023,1021,16,16,16,27,13,50,0,
2013,Nov,15,14,11,7,-3,-6,-7,41,33,24,1024,1023,1022,16,16,16,21,8,37,0,
2013,Nov,16,16,12,7,8,4,-3,83,61,38,1027,1026,1024,16,14,10,19,4,27,1.27,Rain
2013,Nov,17,16,13,11,14,12,8,93,85,77,1026,1019,1009,13,7,2,16,6,26,0.76,Rain
2013,Nov,18,18,14,11,16,7,-6,93,60,26,1010,1005,1002,16,12,3,32,12,50,5.59,Rain
2013,Nov,19,11,7,2,-3,-6,-7,48,42,36,1028,1019,1009,16,16,16,32,15,50,0,
2013,Nov,20,7,3,0,-7,-9,-13,56,40,24,1036,1033,1028,16,16,16,24,11,37,0,
2013,Nov,21,11,7,2,4,-1,-8,66,55,44,1037,1033,1029,16,16,16,16,8,23,0,
2013,Nov,22,14,12,11,9,7,4,89,76,63,1029,1020,1013,16,14,6,19,10,29,1.78,Rain
2013,Nov,23,12,6,-1,7,-5,-13,77,53,28,1017,1015,1013,16,14,1,34,15,55,T,"Fog , Snow"
2013,Nov,24,-1,-3,-5,-15,-17,-20,44,34,24,1028,1022,1016,16,16,16,40,19,69,0,
2013,Nov,25,2,-2,-5,-11,-13,-15,50,43,35,1032,1029,1027,16,16,16,24,9,37,0,
2013,Nov,26,8,4,1,7,-3,-10,92,65,37,1027,1022,1009,16,11,3,19,7,34,12.95,Rain
2013,Nov,27,17,9,2,14,8,-8,93,73,52,1007,998,994,16,9,2,32,16,60,50.29,Rain
2013,Nov,28,2,1,-1,-9,-12,-14,53,43,32,1032,1023,1008,16,16,16,35,12,63,0,
2013,Nov,29,4,1,-2,-8,-9,-12,53,46,38,1041,1036,1032,16,16,16,21,6,31,0,
2013,Nov,30,4,0,-4,-2,-8,-13,64,51,38,1042,1037,1029,16,16,16,19,8,26,0,
2013,Dec,1,9,6,2,0,-2,-3,76,61,46,1028,1022,1016,16,16,16,11,3,16,0,
2013,Dec,2,9,7,5,3,1,-3,82,68,53,1016,1014,1012,16,12,10,13,5,18,0,
2013,Dec,3,12,8,3,3,1,0,86,66,46,1016,1013,1012,16,11,8,13,5,19,0,
2013,Dec,4,11,8,5,6,2,0,73,64,54,1021,1019,1016,11,10,6,13,5,19,0,
2013,Dec,5,16,12,9,12,10,6,93,83,72,1020,1018,1014,14,6,1,14,4,27,0.25,"Fog , Rain"
2013,Dec,6,17,10,3,14,6,0,90,84,77,1021,1017,1012,16,9,3,24,9,35,18.54,Rain
2013,Dec,7,5,3,0,1,-3,-10,89,65,40,1033,1026,1019,16,15,5,21,10,35,3.56,Rain
2013,Dec,8,1,-1,-2,-2,-6,-11,85,65,45,1036,1033,1029,16,10,2,24,10,32,2.03,"Rain , Snow"
2013,Dec,9,4,2,-1,2,0,-2,92,86,79,1029,1020,1015,16,6,1,35,11,50,7.62,"Rain , Snow"
2013,Dec,10,3,1,-1,-1,-2,-10,89,74,58,1020,1014,1012,16,8,1,23,10,39,5.84,"Fog , Snow"
2013,Dec,11,1,-1,-3,-9,-11,-11,55,48,41,1027,1024,1021,16,16,16,24,12,40,0,
2013,Dec,12,-1,-3,-5,-10,-14,-16,57,47,37,1028,1025,1021,16,16,16,26,12,42,0,
2013,Dec,13,2,-2,-5,-9,-12,-16,47,43,38,1027,1022,1021,16,16,16,29,9,45,0,
2013,Dec,14,1,-2,-6,-1,-6,-9,88,66,43,1033,1025,1009,16,4,0,34,16,50,18.54,"Fog , Rain , Snow"
2013,Dec,15,4,2,-1,1,-2,-7,92,72,52,1010,1004,999,16,12,2,34,14,45,18.29,Rain
2013,Dec,16,1,-2,-4,-7,-12,-15,56,46,35,1024,1018,1010,16,16,16,27,13,42,0,
2013,Dec,17,0,-2,-4,-2,-6,-14,85,64,42,1023,1018,1014,16,7,1,21,10,27,4.83,"Fog , Rain , Snow"
2013,Dec,18,3,-1,-5,-7,-8,-8,81,64,47,1021,1017,1013,16,16,13,23,11,39,0,
2013,Dec,19,8,4,-1,-3,-6,-8,63,52,41,1022,1020,1017,16,16,14,24,8,39,0,
2013,Dec,20,12,8,5,6,-1,-3,68,55,41,1019,1017,1015,16,16,16,26,8,43,0,
2013,Dec,21,18,14,11,11,8,7,77,67,56,1016,1014,1012,16,16,14,26,13,42,0.25,
2013,Dec,22,22,19,16,16,13,12,78,70,61,1014,1012,1009,16,16,16,26,9,43,T,
2013,Dec,23,18,12,6,14,11,-2,93,80,67,1021,1016,1012,16,10,3,27,7,45,12.95,Rain
2013,Dec,24,6,1,-3,-3,-7,-15,72,56,40,1027,1022,1019,16,16,16,29,13,47,T,
2013,Dec,25,-1,-4,-7,-7,-14,-16,53,46,38,1033,1032,1028,16,16,16,34,7,56,0,
2013,Dec,26,2,1,-1,-4,-7,-8,64,58,51,1031,1026,1022,16,16,16,23,9,37,T,
2013,Dec,27,4,2,-1,-6,-7,-9,61,51,40,1028,1026,1025,16,16,16,19,9,32,0,
2013,Dec,28,13,8,2,-3,-5,-7,52,41,29,1025,1021,1018,16,16,16,26,11,43,0,
2013,Dec,29,9,7,5,5,2,-4,93,66,39,1018,1005,996,16,9,1,26,10,42,30.48,Rain
2013,Dec,30,7,1,-5,2,-4,-14,76,60,43,1023,1015,1006,16,16,16,24,10,40,0,
2013,Dec,31,0,-3,-6,-7,-12,-15,63,51,38,1025,1021,1018,16,16,13,27,9,45,T,
