Year,Month,Day,Temp high (°C),Temp avg (°C),Temp low (°C),Dew Point high (°C),Dew Point avg (°C),Dew Point low (°C),Humidity (%) high,Humidity (%) avg,Humidity (%) low,Sea Level Press. (hPa) high,Sea Level Press. (hPa) avg,Sea Level Press. (hPa) low,Visibility (km) high,Visibility (km) avg,Visibility (km) low,Wind (km/h) low,Wind (km/h) avg,Wind (km/h) high,Precip. (mm) sum,WeatherEvent
2014,Sep,6,33,26,19,23,21,16,82,67,52,1016,1013,1010,16,13,3,21,7,35,2.79,Rain
2014,Sep,7,27,23,18,18,13,8,81,59,36,1023,1018,1015,16,16,16,19,8,27,0,
2014,Sep,8,24,21,18,15,12,8,70,56,41,1027,1025,1023,16,16,16,23,12,34,0,
2014,Sep,9,23,20,17,16,14,11,73,66,58,1026,1024,1021,16,16,16,24,13,37,0,
2014,Sep,10,27,22,17,16,14,12,78,62,46,1022,1019,1017,16,16,16,23,9,29,0,
2014,Sep,11,28,24,21,19,17,13,78,68,57,1018,1013,1009,16,16,16,19,8,34,0,
2014,Sep,12,26,21,17,12,10,8,65,53,41,1022,1019,1015,16,16,16,19,8,29,0,
2014,Sep,13,21,18,14,16,13,8,93,75,56,1023,1021,1019,16,11,1,19,8,29,6.6,Rain
2014,Sep,14,22,17,12,11,8,6,77,57,37,1026,1023,1022,16,16,16,16,5,27,0,
2014,Sep,15,22,17,13,11,7,4,72,53,33,1024,1022,1019,16,16,16,14,5,23,0,
2014,Sep,16,21,18,14,16,13,9,93,73,52,1018,1016,1014,16,10,2,14,4,26,9.4,Rain
2014,Sep,17,23,18,13,10,7,4,77,55,33,1018,1016,1014,16,16,16,14,4,19,0,
2014,Sep,18,24,19,14,11,8,5,80,56,31,1020,1016,1014,16,16,16,21,4,32,0,
2014,Sep,19,19,16,12,9,7,3,72,58,44,1029,1026,1020,16,16,16,26,12,37,0,
2014,Sep,20,24,19,14,17,13,8,80,67,53,1027,1024,1018,16,16,14,19,5,34,0,
2014,Sep,21,24,22,19,19,19,17,93,83,73,1017,1011,1003,16,6,1,14,3,26,3.81,Rain
2014,Sep,22,22,17,13,19,9,3,73,55,37,1022,1011,1004,16,16,11,24,11,37,T,Rain
2014,Sep,23,22,17,11,11,6,3,67,50,33,1030,1026,1022,16,16,16,13,3,26,0,
2014,Sep,24,22,18,14,13,12,9,80,65,49,1035,1033,1030,16,16,16,23,9,31,0,
2014,Sep,25,18,16,14,14,12,10,90,75,60,1032,1028,1023,16,13,4,26,13,37,8.13,Rain
2014,Sep,26,25,20,14,12,11,9,80,59,38,1023,1022,1021,16,16,16,21,7,32,0,
2014,Sep,27,28,22,16,14,12,11,84,59,34,1024,1022,1021,16,16,13,14,4,23,0,
2014,Sep,28,29,23,18,16,14,13,78,59,40,1022,1020,1016,16,16,14,14,3,24,0,
2014,Sep,29,26,23,19,15,14,13,73,59,45,1016,1014,1013,16,16,14,14,1,23,0,
2014,Sep,30,22,19,17,17,14,13,78,70,61,1016,1014,1013,16,15,10,21,8,27,T,Rain
2014,Oct,1,18,17,16,16,14,13,90,82,73,1020,1016,1013,16,13,3,23,10,29,0.51,Rain
2014,Oct,2,21,19,16,14,12,12,84,72,59,1022,1020,1016,16,16,14,21,8,26,0,
2014,Oct,3,22,18,13,12,11,7,80,61,42,1021,1016,1011,16,16,16,16,7,32,0,
2014,Oct,4,21,16,11,19,14,1,93,70,46,1010,1004,999,16,9,1,26,11,43,29.97,"Fog , Rain"
2014,Oct,5,16,12,8,3,1,-1,58,48,38,1016,1011,1006,16,16,16,24,9,37,0,
2014,Oct,6,21,16,10,11,7,2,71,54,37,1019,1017,1016,16,16,16,24,6,39,0,
2014,Oct,7,22,19,17,16,12,9,81,64,47,1018,1016,1013,16,16,10,16,8,34,1.52,Rain
2014,Oct,8,23,20,17,17,11,3,87,62,37,1014,1010,1009,16,15,6,24,11,42,1.02,Rain
2014,Oct,9,20,17,13,4,3,2,55,44,32,1018,1016,1014,16,16,16,29,9,52,0,
2014,Oct,10,18,14,11,6,3,2,54,46,37,1021,1019,1017,16,16,16,11,4,18,T,
2014,Oct,11,16,13,10,10,9,6,89,71,53,1022,1019,1017,16,10,4,16,7,27,8.38,Rain
2014,Oct,12,17,13,9,8,4,1,86,60,34,1027,1025,1022,16,16,14,21,4,31,0,
2014,Oct,13,18,15,11,16,12,6,93,77,60,1027,1026,1024,16,11,3,13,4,26,1.27,Rain
2014,Oct,14,24,21,17,17,17,16,93,77,60,1024,1022,1020,16,14,6,21,8,37,0,
2014,Oct,15,25,23,21,19,19,17,90,80,69,1020,1015,1010,16,12,1,23,8,40,17.53,"Fog , Rain"
2014,Oct,16,22,19,16,20,17,11,93,75,57,1011,1007,1005,16,9,1,21,6,31,28.19,"Fog , Rain"
2014,Oct,17,22,18,15,12,11,8,78,61,44,1008,1006,1005,16,16,11,23,7,37,0,
2014,Oct,18,21,17,13,12,9,4,78,61,44,1006,1003,1001,16,16,14,24,10,37,0,
2014,Oct,19,13,10,7,6,0,-4,61,48,35,1018,1012,1006,16,16,16,27,12,45,0,
2014,Oct,20,16,11,6,7,1,-3,62,51,40,1020,1017,1014,16,16,10,19,6,31,0,
2014,Oct,21,19,16,13,12,10,5,93,71,48,1014,1012,1010,16,15,3,19,6,29,2.79,Rain
2014,Oct,22,14,12,10,12,10,8,93,85,77,1014,1011,1007,16,9,3,29,15,48,38.35,Rain
2014,Oct,23,12,11,10,9,8,6,89,78,66,1009,1007,1006,16,12,3,19,12,40,15.49,Rain
2014,Oct,24,17,14,11,8,6,3,72,60,47,1010,1009,1008,16,16,16,19,7,31,0,
2014,Oct,25,19,15,10,7,4,2,55,48,40,1011,1008,1001,16,16,16,21,9,42,0.25,
2014,Oct,26,17,14,12,9,3,1,67,52,36,1010,1005,1001,16,16,11,29,13,52,T,Rain
2014,Oct,27,17,13,9,3,2,1,61,49,36,1017,1014,1010,16,16,16,21,8,34,0,
2014,Oct,28,22,17,12,13,8,2,72,58,43,1017,1015,1013,16,16,16,19,5,32,0,
2014,Oct,29,22,17,11,13,11,4,83,61,39,1014,1012,1010,16,15,10,23,8,39,T,Rain
2014,Oct,30,15,12,8,7,3,1,86,63,40,1017,1015,1014,16,16,11,16,6,66,0,
2014,Oct,31,13,10,7,7,3,-1,80,65,50,1017,1014,1011,16,16,10,24,10,37,1.27,Rain
2014,Nov,1,8,7,6,6,3,2,83,74,65,1012,1010,1008,16,15,6,34,14,50,8.89,Rain
2014,Nov,2,9,7,5,2,-4,-9,76,54,31,1017,1011,1008,16,16,16,34,17,58,0,
2014,Nov,3,16,10,4,-3,-5,-9,59,38,17,1021,1019,1017,16,16,16,26,9,42,0,
2014,Nov,4,20,16,12,3,-3,-7,39,30,21,1022,1020,1016,16,16,16,21,8,35,0,
2014,Nov,5,18,16,13,5,2,-3,55,40,25,1021,1019,1016,16,16,16,23,7,34,0,
2014,Nov,6,14,12,9,9,8,1,93,67,40,1020,1009,1002,16,6,2,14,5,24,9.4,Rain
2014,Nov,7,12,8,4,7,1,-4,86,67,48,1014,1006,1001,16,16,11,27,12,50,0,
2014,Nov,8,9,6,2,-1,-3,-6,64,51,38,1017,1015,1013,16,16,16,26,10,35,0,
2014,Nov,9,14,11,8,2,0,-1,65,51,36,1016,1014,1012,16,16,16,23,4,35,0,
2014,Nov,10,16,12,7,7,2,-2,66,48,29,1022,1021,1017,16,16,16,14,4,21,0,
2014,Nov,11,18,14,9,14,11,7,87,75,63,1020,1017,1013,16,12,3,16,5,31,0,
2014,Nov,12,18,13,8,14,11,1,93,68,43,1019,1013,1011,16,9,1,16,4,35,0,Fog
2014,Nov,13,9,6,2,2,-1,-4,85,62,39,1020,1017,1015,16,12,6,14,6,24,5.08,Rain
2014,Nov,14,6,4,2,1,-4,-10,92,62,32,1022,1017,1014,16,15,6,23,12,39,1.52,
2014,Nov,15,6,3,1,-7,-8,-10,56,44,32,1028,1026,1022,16,16,16,19,6,32,0,
2014,Nov,16,7,4,2,1,-5,-8,57,49,40,1029,1025,1020,16,16,10,16,6,29,0.76,Rain
2014,Nov,17,11,8,4,9,5,1,93,82,71,1018,1008,999,16,6,1,23,6,35,39.12,"Fog , Rain"
2014,Nov,18,7,2,-4,1,-13,-17,65,46,26,1019,1011,1002,16,16,16,35,16,53,0,
2014,Nov,19,2,-2,-6,-9,-14,-16,47,38,29,1025,1022,1018,16,16,16,26,11,40,0,
2014,Nov,20,7,3,-1,-6,-9,-13,47,37,27,1017,1014,1010,16,16,16,27,12,45,0,
2014,Nov,21,3,1,-2,-13,-13,-14,42,36,29,1033,1026,1017,16,16,16,27,12,42,0,
2014,Nov,22,7,2,-2,-7,-11,-13,46,38,30,1033,1028,1023,16,16,16,24,8,42,0,
2014,Nov,23,14,10,6,9,-3,-7,77,52,27,1023,1021,1015,16,16,14,23,6,37,0,
2014,Nov,24,21,16,12,16,13,9,93,78,63,1016,1008,1001,16,11,2,27,9,52,17.78,Rain
2014,Nov,25,20,16,11,13,2,-4,68,49,30,1021,1015,1007,16,16,16,23,8,37,0,
2014,Nov,26,11,6,1,2,0,-3,92,65,38,1023,1015,1008,16,8,1,29,14,55,31.5,"Rain , Snow"
2014,Nov,27,3,2,1,0,-1,-4,89,77,64,1018,1015,1011,16,14,3,19,8,32,0.51,Snow
2014,Nov,28,3,1,-2,-5,-8,-12,69,55,40,1025,1022,1018,16,16,16,27,9,40,0,
2014,Nov,29,7,2,-3,0,-9,-12,58,48,38,1028,1026,1023,16,16,16,16,6,26,0,
2014,Nov,30,13,10,7,3,1,-1,62,53,44,1023,1020,1018,16,16,16,21,7,37,0,
2014,Dec,1,18,12,6,7,4,-2,76,62,48,1031,1022,1018,16,16,11,23,11,37,2.29,Rain
2014,Dec,2,6,4,2,4,-1,-8,89,67,44,1037,1033,1026,16,13,3,27,15,42,2.03,Rain
2014,Dec,3,8,7,5,6,3,-4,92,73,53,1025,1020,1015,16,10,3,26,12,42,1.52,Rain
2014,Dec,4,7,5,3,-4,-6,-8,59,48,36,1033,1029,1023,16,16,16,21,9,31,0,
2014,Dec,5,7,4,1,5,1,-7,89,69,48,1036,1032,1027,16,10,2,27,10,34,12.95,Rain
2014,Dec,6,10,7,4,8,6,2,96,88,80,1028,1023,1019,13,5,2,27,7,48,30.99,Rain
2014,Dec,7,6,2,-1,2,-8,-18,92,62,32,1036,1031,1023,16,16,16,40,19,64,1.02,Rain
2014,Dec,8,3,-1,-4,-1,-8,-18,75,51,27,1039,1035,1028,16,16,16,32,19,47,0,
2014,Dec,9,6,4,2,3,2,-1,92,81,70,1026,1012,1005,16,8,1,35,17,52,64.52,Rain
2014,Dec,10,4,2,0,2,-1,-5,89,74,59,1005,1003,1002,16,9,1,26,13,39,2.03,"Rain , Snow"
2014,Dec,11,3,2,-1,-3,-5,-7,75,62,48,1011,1007,1003,16,14,3,27,12,40,0.25,Snow
2014,Dec,12,3,2,0,-5,-6,-7,61,57,52,1016,1014,1012,16,16,16,24,13,40,0,
2014,Dec,13,7,4,1,-2,-4,-6,64,54,43,1015,1014,1012,16,16,16,26,14,45,0,
2014,Dec,14,8,6,3,-2,-2,-2,70,60,49,1015,1012,1011,16,16,16,21,10,32,0,
2014,Dec,15,9,6,3,1,-2,-2,70,58,46,1020,1017,1015,16,16,16,13,4,19,0,
2014,Dec,16,9,7,3,6,4,0,86,76,65,1020,1015,1010,16,9,2,19,6,23,5.08,Rain
2014,Dec,17,12,9,6,6,4,-3,92,73,53,1012,1010,1009,16,11,2,26,9,42,0.51,Rain
2014,Dec,18,6,4,3,-4,-5,-6,59,52,45,1015,1014,1012,16,16,16,26,14,45,0,
2014,Dec,19,3,2,-1,-4,-6,-7,63,56,48,1023,1018,1014,16,16,16,23,12,39,0,
2014,Dec,20,1,0,-1,-6,-7,-8,63,57,51,1026,1025,1022,16,16,16,19,8,24,0,
2014,Dec,21,2,1,-1,-2,-4,-6,82,73,63,1028,1026,1025,16,15,10,14,8,21,T,Snow
2014,Dec,22,7,4,2,6,2,-2,89,82,75,1028,1025,1021,16,13,8,19,10,26,1.02,Rain
2014,Dec,23,8,7,6,7,6,5,96,91,86,1022,1020,1018,14,5,2,27,13,42,4.06,Rain
2014,Dec,24,14,11,7,14,8,6,100,96,92,1019,1009,1000,11,4,1,19,9,27,20.32,Rain
2014,Dec,25,17,12,7,16,4,-3,100,69,38,1020,1007,998,16,13,4,32,15,52,2.29,Rain
2014,Dec,26,10,7,4,-2,-2,-3,64,53,42,1024,1023,1020,16,16,16,21,9,29,0,
2014,Dec,27,13,10,7,2,-1,-2,53,47,41,1025,1022,1018,16,16,16,23,7,40,0,
2014,Dec,28,12,9,6,6,3,-3,92,73,53,1018,1014,1012,16,14,3,24,9,35,2.54,Rain
2014,Dec,29,7,4,1,-4,-7,-9,53,42,31,1025,1022,1019,16,16,16,24,8,40,0,
2014,Dec,30,1,-1,-2,-8,-11,-13,58,47,36,1029,1028,1025,16,16,16,16,7,27,0,
2014,Dec,31,0,-1,-3,-11,-13,-15,55,43,30,1028,1025,1022,16,16,16,23,9,34,0,
